experiment_id,quarter_profile,simulation_seed,strategy_id,parameter_set_id,control_id,segment_scope,status,retain_failed_run,support_level,rows_evaluated,signal_rows,signal_fraction,mean_future_return_when_signaled,signed_mean_future_return,directional_accuracy_nonzero,trades,mean_gross_return,mean_cost_return,mean_net_return,win_rate_net,total_net_pnl_units,phase12_status,execution_profile,run_status,proxy_control_description,proxy_signal_fraction,proxy_signed_mean_future_return,proxy_directional_accuracy_nonzero,proxy_mean_net_return,proxy_total_net_pnl_units,negative_control_interpretable,negative_control_result,parameter_smoothness_status,walk_forward_status,holdout_status,acceptance_eligible
EXP13_000066,Q-A,910002,S08,S08_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1959271043028857,9.783199319257158e-08,0.50008011147544,-5.327159340264e-05,-23.002567488073602,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000067,Q-A,910002,S08,S08_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.17633439387259714,1.7120598808700024e-06,0.5014019508201999,-0.00037290115381847995,-161.0179724165152,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000068,Q-A,910002,S08,S08_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1959271043028857,-4.8915996596285785e-06,0.4959944262280004,0.0010654318680528,460.051349761472,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000069,Q-A,910002,S09,S09_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,573028,0.0001799620966495,0.0012339237888551,-0.0010539616922056,0.4631483976350196,-603.9495605611984,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.2590889454273761,-1.4199780282302843e-05,0.4977199429458758,-0.0010539616922056,-603.9495605611984,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000070,Q-A,910002,S09,S09_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,573028,0.0001799620966495,0.0012339237888551,-0.0010539616922056,0.4631483976350196,-603.9495605611984,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.2590889454273761,-2.8399560564605685e-07,0.4999543988589175,-5.269808461028001e-05,-30.19747802805992,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000071,Q-A,910002,S09,S09_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,573028,0.0001799620966495,0.0012339237888551,-0.0010539616922056,0.4631483976350196,-603.9495605611984,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.2331800508846385,-4.969923098805995e-06,0.49920198003105654,-0.00036888659227196,-211.38234619641943,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000072,Q-A,910002,S09,S09_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,585341,0.2590889454273761,-1.416280693290478e-05,-1.4199780282302843e-05,0.4977199429458758,573028,0.0001799620966495,0.0012339237888551,-0.0010539616922056,0.4631483976350196,-603.9495605611984,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.2590889454273761,1.4199780282302843e-05,0.5022800570541242,0.0010539616922056,603.9495605611984,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000073,Q-A,910003,S01,S01_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,160471,0.0074760393289249,0.0010249237888938,0.006451115540031,0.6069944102049591,1035.21696182433,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.0727031534665823,-0.0010861250864051,0.4349823408827089,0.006451115540031,1035.21696182433,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000074,Q-A,910003,S01,S01_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,160471,0.0074760393289249,0.0010249237888938,0.006451115540031,0.6069944102049591,1035.21696182433,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.0727031534665823,-2.1722501728102e-05,0.49869964681765416,0.00032255577700155005,51.7608480912165,True,pass_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000075,Q-A,910003,S01,S01_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,160471,0.0074760393289249,0.0010249237888938,0.006451115540031,0.6069944102049591,1035.21696182433,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.06543283811992406,-0.00038014378024178497,0.4772438193089481,0.00225789043901085,362.32593663851543,True,fail_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000076,Q-A,910003,S01,S01_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,164253,0.0727031534665823,2.01051214547453e-05,-0.0010861250864051,0.4349823408827089,160471,0.0074760393289249,0.0010249237888938,0.006451115540031,0.6069944102049591,1035.21696182433,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.0727031534665823,0.0010861250864051,0.5650176591172911,-0.006451115540031,-1035.21696182433,True,pass_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000077,Q-A,910003,S02,S02_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,879151,4.0197659804172366e-05,0.0011832794974048,-0.0011430818376006,0.4749525394386175,-1004.9415406084356,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.3977553394345325,-0.0001121696549537,0.4857553300649869,-0.0011430818376006,-1004.9415406084356,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000078,Q-A,910003,S02,S02_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,879151,4.0197659804172366e-05,0.0011832794974048,-0.0011430818376006,0.4749525394386175,-1004.9415406084356,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.3977553394345325,-2.2433930990740002e-06,0.49971510660129975,-5.715409188003e-05,-50.247077030421785,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000079,Q-A,910003,S02,S02_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,879151,4.0197659804172366e-05,0.0011832794974048,-0.0011430818376006,0.4749525394386175,-1004.9415406084356,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.3579798054910793,-3.9259379233795e-05,0.4950143655227454,-0.00040007864316021,-351.72953921295243,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000080,Q-A,910003,S02,S02_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,898620,0.3977553394345325,9.570811558263237e-07,-0.0001121696549537,0.4857553300649869,879151,4.0197659804172366e-05,0.0011832794974048,-0.0011430818376006,0.4749525394386175,-1004.9415406084356,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.3977553394345325,0.0001121696549537,0.5142446699350132,0.0011430818376006,1004.9415406084356,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000081,Q-A,910003,S03,S03_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,273427,0.0059836470487996,0.0009620566718578,0.0050215903769418,0.5725696438171797,1373.0383919960725,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.124146832457813,-0.0006915271702102,0.4678343203787374,0.0050215903769418,1373.0383919960725,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000082,Q-A,910003,S03,S03_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,273427,0.0059836470487996,0.0009620566718578,0.0050215903769418,0.5725696438171797,1373.0383919960725,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.124146832457813,-1.3830543404204e-05,0.49935668640757475,0.00025107951884709,68.65191959980363,True,pass_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000083,Q-A,910003,S03,S03_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,273427,0.0059836470487996,0.0009620566718578,0.0050215903769418,0.5725696438171797,1373.0383919960725,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.1117321492120317,-0.00024203450957357,0.4887420121325581,0.00175755663192963,480.56343719862537,True,fail_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000084,Q-A,910003,S03,S03_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,280476,0.124146832457813,-5.599243937028176e-05,-0.0006915271702102,0.4678343203787374,273427,0.0059836470487996,0.0009620566718578,0.0050215903769418,0.5725696438171797,1373.0383919960725,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.124146832457813,0.0006915271702102,0.5321656796212626,-0.0050215903769418,-1373.0383919960725,True,pass_proxy,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000085,Q-A,910003,S04,S04_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,414066,0.0006981384287435,0.0010987891999384,-0.0004006507711948,0.4955127926465829,-165.89586222557202,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.188067339816964,-0.0002031034103417,0.4808291536833686,-0.0004006507711948,-165.89586222557202,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000086,Q-A,910003,S04,S04_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,414066,0.0006981384287435,0.0010987891999384,-0.0004006507711948,0.4955127926465829,-165.89586222557202,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.188067339816964,-4.062068206834e-06,0.49961658307366735,-2.003253855974e-05,-8.2947931112786,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000087,Q-A,910003,S04,S04_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,414066,0.0006981384287435,0.0010987891999384,-0.0004006507711948,0.4955127926465829,-165.89586222557202,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.1692606058352676,-7.1086193619595e-05,0.493290203789179,-0.00014022776991817998,-58.0635517789502,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000088,Q-A,910003,S04,S04_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,424887,0.188067339816964,-3.581720684654681e-05,-0.0002031034103417,0.4808291536833686,414066,0.0006981384287435,0.0010987891999384,-0.0004006507711948,0.4955127926465829,-165.89586222557202,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.188067339816964,0.0002031034103417,0.5191708463166314,0.0004006507711948,165.89586222557202,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000089,Q-A,910003,S05,S05_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,436284,-0.0009529261294794,0.0012985398250382,-0.0022514659545176,0.4456179919501976,-982.278572500794,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1973231564056394,-3.009929688360986e-05,0.4973672378709854,-0.0022514659545176,-982.278572500794,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000090,Q-A,910003,S05,S05_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,436284,-0.0009529261294794,0.0012985398250382,-0.0022514659545176,0.4456179919501976,-982.278572500794,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1973231564056394,-6.019859376721972e-07,0.4999473447574197,-0.00011257329772588001,-49.113928625039705,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000091,Q-A,910003,S05,S05_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,436284,-0.0009529261294794,0.0012985398250382,-0.0022514659545176,0.4456179919501976,-982.278572500794,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.17759084076507548,-1.0534753909263451e-05,0.4990785332548449,-0.0007880130840811601,-343.7975003752779,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000092,Q-A,910003,S05,S05_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,445798,0.1973231564056394,-3.15943076107655e-05,-3.009929688360986e-05,0.4973672378709854,436284,-0.0009529261294794,0.0012985398250382,-0.0022514659545176,0.4456179919501976,-982.278572500794,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1973231564056394,3.009929688360986e-05,0.5026327621290145,0.0022514659545176,982.278572500794,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000093,Q-A,910003,S06,S06_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,33129,-0.0006542820780013,0.0011085536015201,-0.0017628356795214,0.4748105889100184,-58.40098322686734,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.0150462901486702,2.7087222419457974e-05,0.5054545454545455,-0.0017628356795214,-58.40098322686734,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000094,Q-A,910003,S06,S06_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,33129,-0.0006542820780013,0.0011085536015201,-0.0017628356795214,0.4748105889100184,-58.40098322686734,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.0150462901486702,5.417444483891595e-07,0.500109090909091,-8.814178397607001e-05,-2.9200491613433672,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000095,Q-A,910003,S06,S06_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,33129,-0.0006542820780013,0.0011085536015201,-0.0017628356795214,0.4748105889100184,-58.40098322686734,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.01354166113380318,9.48052784681029e-06,0.501909090909091,-0.0006169924878324899,-20.440344129403567,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000096,Q-A,910003,S06,S06_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,33993,0.0150462901486702,1.808450900909519e-07,2.7087222419457974e-05,0.5054545454545455,33129,-0.0006542820780013,0.0011085536015201,-0.0017628356795214,0.4748105889100184,-58.40098322686734,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.0150462901486702,-2.7087222419457974e-05,0.4945454545454545,0.0017628356795214,58.40098322686734,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000097,Q-A,910003,S07,S07_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,229792,0.0003231440639469,0.001389326489566,-0.001066182425619,0.473293239103189,-245.00019194784468,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1039846354595463,2.6899787343197964e-05,0.5014212645745418,-0.001066182425619,-245.00019194784468,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000098,Q-A,910003,S07,S07_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,229792,0.0003231440639469,0.001389326489566,-0.001066182425619,0.473293239103189,-245.00019194784468,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1039846354595463,5.379957468639593e-07,0.5000284252914908,-5.3309121280950005e-05,-12.250009597392236,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000099,Q-A,910003,S07,S07_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,229792,0.0003231440639469,0.001389326489566,-0.001066182425619,0.473293239103189,-245.00019194784468,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.09358617191359167,9.414925570119286e-06,0.5004974426010896,-0.00037316384896665,-85.75006718174564,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000100,Q-A,910003,S07,S07_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,runnable_proxy,2259228,234925,0.1039846354595463,-4.12097711763527e-05,2.6899787343197964e-05,0.5014212645745418,229792,0.0003231440639469,0.001389326489566,-0.001066182425619,0.473293239103189,-245.00019194784468,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1039846354595463,-2.6899787343197964e-05,0.49857873542545816,0.001066182425619,245.00019194784468,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000101,Q-A,910003,S08,S08_P001,BASE,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Registered base experiment using current proxy evidence.,0.1959271043028857,4.8915996596285785e-06,0.5040055737719996,-0.0010654318680528,-460.051349761472,False,base_case,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000102,Q-A,910003,S08,S08_P001,NC01,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Shuffle-within-time-bucket proxy: preserves turnover but removes most predictive coupling.,0.1959271043028857,9.783199319257158e-08,0.50008011147544,-5.327159340264e-05,-23.002567488073602,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000103,Q-A,910003,S08,S08_P001,NC02,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Delayed-signal proxy: degrades signal edge and modestly reduces executable turnover.,0.17633439387259714,1.7120598808700024e-06,0.5014019508201999,-0.00037290115381847995,-161.0179724165152,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
EXP13_000104,Q-A,910003,S08,S08_P001,NC03,calibration_development_and_validation_only,planned_not_run,True,partial_missing_required_features,2259228,442644,0.1959271043028857,-6.471593168289101e-05,4.8915996596285785e-06,0.5040055737719996,431798,3.049667915600301e-05,0.0010959285472088,-0.0010654318680528,0.4772254619057985,-460.051349761472,simulated_marketable_proxy_not_acceptance,retail_marketable_default,executed_proxy_smoke_not_acceptance,Inverted-signal proxy: reverses directional edge while preserving turnover.,0.1959271043028857,-4.8915996596285785e-06,0.4959944262280004,0.0010654318680528,460.051349761472,False,not_interpretable_base_not_positive,not_evaluated_single_parameter_set,not_evaluated_static_proxy_inputs,not_evaluated_calibration_validation_scope_only,False
